citation_id,answer_id,system_id,query_id,source_span_id,repo_id,owner_repo,path,line_start,line_end,source_file_sha256,evidence_text_sha256,citation_correct
v52x_D_v53e_0889_citation_001,v52x_D_v53e_0889,D,v53e_0889,v53e_0889_span_001,psf_requests,psf/requests,pyproject.toml,88,88,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:1c52cea5f0af8e15cae15320b735b9ea684d6aae6d5c89437da0edf2b25e22c3,1
v52x_D_v53e_0890_citation_001,v52x_D_v53e_0890,D,v53e_0890,v53e_0890_span_001,psf_requests,psf/requests,pyproject.toml,108,108,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:473a4682e268564a4befb1170aec076c982ef4f0fa7b3f0f92b7b6f2efd67b3d,1
v52x_D_v53e_0891_citation_001,v52x_D_v53e_0891,D,v53e_0891,v53e_0891_span_001,pypa_pip,pypa/pip,README.rst,1,1,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,1
v52x_D_v53e_0892_citation_001,v52x_D_v53e_0892,D,v53e_0892,v53e_0892_span_001,pypa_pip,pypa/pip,README.rst,54,54,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,sha256:9098961cf89712af65154438908ce384b99aa5041e5e01e699975a74fae02e3c,1
v52x_D_v53e_0893_citation_001,v52x_D_v53e_0893,D,v53e_0893,v53e_0893_span_001,pypa_pip,pypa/pip,pyproject.toml,29,29,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:5e7a0fc59bac74a64da246932692996071304a679e6c6461dbaeed9ab1d5216b,1
v52x_D_v53e_0894_citation_001,v52x_D_v53e_0894,D,v53e_0894,v53e_0894_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0895_citation_001,v52x_D_v53e_0895,D,v53e_0895,v53e_0895_span_001,pypa_pip,pypa/pip,pyproject.toml,137,137,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b2361bb691c6488d021af9f4ef6c6cf9ff61bcf8f955eab452cba6b3c18b55a7,1
v52x_D_v53e_0896_citation_001,v52x_D_v53e_0896,D,v53e_0896,v53e_0896_span_001,pypa_pip,pypa/pip,pyproject.toml,177,177,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:f3ac81fe53bcdcef9e922f31db8aa840eeaa43606a66029dba36ff99cc6c89c7,1
v52x_D_v53e_0897_citation_001,v52x_D_v53e_0897,D,v53e_0897,v53e_0897_span_001,pypa_pip,pypa/pip,pyproject.toml,252,252,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:3c4dd8a969d09cae324a3a8abc199e032493b4c28b477958d28f9dd8114c12b3,1
v52x_D_v53e_0898_citation_001,v52x_D_v53e_0898,D,v53e_0898,v53e_0898_span_001,pypa_pip,pypa/pip,pyproject.toml,288,288,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:2b9307afaa4c23c007d94ab431659e1582fca0186ac779c77f1f37ee30107846,1
v52x_D_v53e_0899_citation_001,v52x_D_v53e_0899,D,v53e_0899,v53e_0899_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0900_citation_001,v52x_D_v53e_0900,D,v53e_0900,v53e_0900_span_001,pypa_pip,pypa/pip,pyproject.toml,362,362,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:7b629fd449972fb2560ff75dd794f2da051f07807b5cfa77adf2172f08c5e317,1
v52x_D_v53e_0901_citation_001,v52x_D_v53e_0901,D,v53e_0901,v53e_0901_span_001,pypa_sampleproject,pypa/sampleproject,README.md,3,3,sha256:0ee0ddefd61fb532db9cd7d5aada5b2bf505d4f01c108965c3888ae6efffb297,sha256:29dc3613ca452eb3744f2f83b9a1365239df121e453a292e7476286868cecca9,1
v52x_D_v53e_0902_citation_001,v52x_D_v53e_0902,D,v53e_0902,v53e_0902_span_001,pypa_sampleproject,pypa/sampleproject,README.md,24,24,sha256:0ee0ddefd61fb532db9cd7d5aada5b2bf505d4f01c108965c3888ae6efffb297,sha256:db26b0fa843f26b6df82eaf054eb2d93f1ada07371ee0bcd32379b7de746db86,1
v52x_D_v53e_0903_citation_001,v52x_D_v53e_0903,D,v53e_0903,v53e_0903_span_001,pypa_sampleproject,pypa/sampleproject,README.md,39,39,sha256:0ee0ddefd61fb532db9cd7d5aada5b2bf505d4f01c108965c3888ae6efffb297,sha256:6b2d8610fdde8642bce7ada317968557bcea1314b2673e4e5fd7c014eca9ad53,1
v52x_D_v53e_0904_citation_001,v52x_D_v53e_0904,D,v53e_0904,v53e_0904_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,24,24,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:4bc26fc814f426bed5a6dc293c1ac424e85707db5c8e16b845eafc821bf75a16,1
v52x_D_v53e_0905_citation_001,v52x_D_v53e_0905,D,v53e_0905,v53e_0905_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,43,43,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:29dd66ed8da69825c7479536dab34aa66b7d13a8aa5b9b00f54db1b8f17931f6,1
v52x_D_v53e_0906_citation_001,v52x_D_v53e_0906,D,v53e_0906,v53e_0906_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,61,61,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:f59fddfbda4d7151ffeb7ac9471a16729c4b93633a88417f48b788d88702e3cc,1
v52x_D_v53e_0907_citation_001,v52x_D_v53e_0907,D,v53e_0907,v53e_0907_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,84,84,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:1f94077c82714a829b3a51688b801b9db6055d3d4340aef6f54a31bd9af55255,1
v52x_D_v53e_0908_citation_001,v52x_D_v53e_0908,D,v53e_0908,v53e_0908_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,105,105,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:3643788d5b0898478ca4fdb85b8ba4c28f49d7bdef8f101f9c6fbe3dd897ed93,1
v52x_D_v53e_0909_citation_001,v52x_D_v53e_0909,D,v53e_0909,v53e_0909_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,122,122,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:12986e0a4976c63e0b5b6db44f4c070be713aa191250353ee3ec2566580a2f6d,1
v52x_D_v53e_0910_citation_001,v52x_D_v53e_0910,D,v53e_0910,v53e_0910_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,141,141,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:688c7a4296aee93d7adab777c139ca4a3e9026b5db857cac5a4d1db0568d1a09,1
v52x_D_v53e_0911_citation_001,v52x_D_v53e_0911,D,v53e_0911,v53e_0911_span_001,pytest_dev_pytest,pytest-dev/pytest,README.rst,1,1,sha256:37c713f12b48774c77c40accfe3a6a28c25d7e763c9c5e34266261cf738713b5,sha256:0fb14a35f0ccc2cc54026b5ce096d2a2a608109875f2120a124282ad6df35556,1
v52x_D_v53e_0912_citation_001,v52x_D_v53e_0912,D,v53e_0912,v53e_0912_span_001,pytest_dev_pytest,pytest-dev/pytest,README.rst,139,139,sha256:37c713f12b48774c77c40accfe3a6a28c25d7e763c9c5e34266261cf738713b5,sha256:fc0e1c1c3e9991d9af86ba58ff1744171469bda051b1268aa127a088fb18ff82,1
v52x_D_v53e_0913_citation_001,v52x_D_v53e_0913,D,v53e_0913,v53e_0913_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,97,97,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:f7d25c5071938d211d2727f8b385c386410bdaad40625744e1e25db95951be35,1
v52x_D_v53e_0914_citation_001,v52x_D_v53e_0914,D,v53e_0914,v53e_0914_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,176,176,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:99e4b1c992ae198f0b4295f685ebe0d26380e3b0697df72ec85b1bb3d53eec4a,1
v52x_D_v53e_0915_citation_001,v52x_D_v53e_0915,D,v53e_0915,v53e_0915_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,256,256,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:4c01374da7c5bc0995b8865a83c1ba7cbbc22fec4f421d637f17a8e56e193f33,1
v52x_D_v53e_0916_citation_001,v52x_D_v53e_0916,D,v53e_0916,v53e_0916_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,328,328,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:13ec42df8e7d35a40fbd2ff61b51d664bab860e167cfd634401c87ab4d7040b5,1
v52x_D_v53e_0917_citation_001,v52x_D_v53e_0917,D,v53e_0917,v53e_0917_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,420,420,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:fdef3c446c0a3ca1f3057a5f7e20169eb8949cca7e62673b22aa87e71a4c8eb7,1
v52x_D_v53e_0918_citation_001,v52x_D_v53e_0918,D,v53e_0918,v53e_0918_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,513,513,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:051a7a3233cd71f28b2ccb08f8a527fcf8706ccd18f0a6faec913c98478c00c9,1
v52x_D_v53e_0919_citation_001,v52x_D_v53e_0919,D,v53e_0919,v53e_0919_span_001,pytest_dev_pytest,pytest-dev/pytest,tox.ini,21,21,sha256:cfec44f3d81d294668de27a055a756c744686968ff5d22e184a9c44c4d2a6f62,sha256:1964008429229a51560bfc432f0ffafeeffeb6ab7f998cff357bcc23940ec8a0,1
v52x_D_v53e_0920_citation_001,v52x_D_v53e_0920,D,v53e_0920,v53e_0920_span_001,pytest_dev_pytest,pytest-dev/pytest,tox.ini,113,113,sha256:cfec44f3d81d294668de27a055a756c744686968ff5d22e184a9c44c4d2a6f62,sha256:9bc78f7e845d9e660d320e741e654530d565b613dd4fe0e86e4994bbd3b743cf,1
v52x_D_v53e_0921_citation_001,v52x_D_v53e_0921,D,v53e_0921,v53e_0921_span_001,python_cpython,python/cpython,Doc/README.rst,1,1,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:7ab945f21e8e62906f9294d13005c8f77aa9c26ced8d064a8ad16b3135578a72,1
v52x_D_v53e_0922_citation_001,v52x_D_v53e_0922,D,v53e_0922,v53e_0922_span_001,python_cpython,python/cpython,Doc/README.rst,17,17,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:13c70928200eaf10e7b3fdbd2dd8fdb3347ab470e46ad6201d330b72f15a0d42,1
v52x_D_v53e_0923_citation_001,v52x_D_v53e_0923,D,v53e_0923,v53e_0923_span_001,python_cpython,python/cpython,Doc/README.rst,31,31,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:6a137a7cd04e051a6c75d82c46d9bb2fee3cbd7515989c68cf063a9b8290a0cf,1
v52x_D_v53e_0924_citation_001,v52x_D_v53e_0924,D,v53e_0924,v53e_0924_span_001,python_cpython,python/cpython,Doc/README.rst,44,44,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,1
v52x_D_v53e_0925_citation_001,v52x_D_v53e_0925,D,v53e_0925,v53e_0925_span_001,python_cpython,python/cpython,Doc/README.rst,57,57,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:e539ac46f274efa251b5a63b817db1f524cddfbb0ae49063a0fd7ee5afe490e1,1
v52x_D_v53e_0926_citation_001,v52x_D_v53e_0926,D,v53e_0926,v53e_0926_span_001,python_cpython,python/cpython,Doc/README.rst,70,70,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:cfd6beea756ae87c6c184f5556841597a1cdeb7c073783213c7059931554ab73,1
v52x_D_v53e_0927_citation_001,v52x_D_v53e_0927,D,v53e_0927,v53e_0927_span_001,python_cpython,python/cpython,Doc/README.rst,86,86,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:22ae9567fb25f764925bc93f677afd2ddb7b76d44b48563f838d6db17b751c55,1
v52x_D_v53e_0928_citation_001,v52x_D_v53e_0928,D,v53e_0928,v53e_0928_span_001,python_cpython,python/cpython,Doc/README.rst,98,98,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:2fbc50352916f498ad039dbe5745902668288c0bc1f2f5e0951a51b96db231e9,1
v52x_D_v53e_0929_citation_001,v52x_D_v53e_0929,D,v53e_0929,v53e_0929_span_001,python_cpython,python/cpython,Doc/README.rst,116,116,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:e3517fe644f024f2262de8fe6e70f1f3187bc51405ff0039d66505ff49a5865e,1
v52x_D_v53e_0930_citation_001,v52x_D_v53e_0930,D,v53e_0930,v53e_0930_span_001,python_cpython,python/cpython,Doc/README.rst,132,132,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:b1293995ee7b46eb4dc086a78043a92ab2cdb9a6b008d244dc9baebc383ab832,1
v52x_D_v53e_0931_citation_001,v52x_D_v53e_0931,D,v53e_0931,v53e_0931_span_001,tiangolo_typer,tiangolo/typer,README.md,1,1,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,1
v52x_D_v53e_0932_citation_001,v52x_D_v53e_0932,D,v53e_0932,v53e_0932_span_001,tiangolo_typer,tiangolo/typer,README.md,68,68,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:1bf0929c87493ddd338ed491177f437f4dc92898f3f84157e9df2bcfb5ed4c0a,1
v52x_D_v53e_0933_citation_001,v52x_D_v53e_0933,D,v53e_0933,v53e_0933_span_001,tiangolo_typer,tiangolo/typer,README.md,136,136,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:b392ae8d2ebb5b8bfbc32ed429cbe4e0444dfc9f607cf566cee3993e0c8b5c28,1
v52x_D_v53e_0934_citation_001,v52x_D_v53e_0934,D,v53e_0934,v53e_0934_span_001,tiangolo_typer,tiangolo/typer,README.md,202,202,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:a4b38a4fd3ae2b12ae1d6f1d8ab630312de7b36ac247c90c3a5b3c7d4ecc73c4,1
v52x_D_v53e_0935_citation_001,v52x_D_v53e_0935,D,v53e_0935,v53e_0935_span_001,tiangolo_typer,tiangolo/typer,README.md,265,265,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:33658ec484dd1d2ac74df2bccb5b82817e93d0a11d387dadbbc4731ee880b433,1
v52x_D_v53e_0936_citation_001,v52x_D_v53e_0936,D,v53e_0936,v53e_0936_span_001,tiangolo_typer,tiangolo/typer,README.md,345,345,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:06b3ff71f021d995a4093f187008ae7e6ec8f25d057f79d485fb88369b26411d,1
v52x_D_v53e_0937_citation_001,v52x_D_v53e_0937,D,v53e_0937,v53e_0937_span_001,tiangolo_typer,tiangolo/typer,pyproject.toml,22,22,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,sha256:af00a6b26ca997a8d58efecdd64e9f366c4bc7d0774fac147dc32a8baa37a4a4,1
v52x_D_v53e_0938_citation_001,v52x_D_v53e_0938,D,v53e_0938,v53e_0938_span_001,tiangolo_typer,tiangolo/typer,pyproject.toml,65,65,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,sha256:6374b7ef076d72339a246e31157b67969184094a60476929a4f2043b5b332bce,1
v52x_D_v53e_0939_citation_001,v52x_D_v53e_0939,D,v53e_0939,v53e_0939_span_001,tiangolo_typer,tiangolo/typer,pyproject.toml,133,133,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,sha256:88de4011825844c4f9012f201025bd313dc183ef81620798d43fcd5526db2fd8,1
v52x_D_v53e_0940_citation_001,v52x_D_v53e_0940,D,v53e_0940,v53e_0940_span_001,tiangolo_typer,tiangolo/typer,pyproject.toml,180,180,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,sha256:aa30bf7bfe4c6cfe076e5ae94c2f34ae5efc144c17a1e04d894ba56f08b0c9f2,1
v52x_D_v53e_0941_citation_001,v52x_D_v53e_0941,D,v53e_0941,v53e_0941_span_001,django_django,django/django,README.rst,5,5,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,sha256:950114d96d9099549a9b000a828593e2034276e3a3b1a40758d70dfab819739f,1
v52x_D_v53e_0942_citation_001,v52x_D_v53e_0942,D,v53e_0942,v53e_0942_span_001,django_django,django/django,README.rst,22,22,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,sha256:5e5558c978730e15f1f6e91da84dd21faa1b0f126611ca873d9e01aecfdf0efb,1
v52x_D_v53e_0943_citation_001,v52x_D_v53e_0943,D,v53e_0943,v53e_0943_span_001,django_django,django/django,README.rst,44,44,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,sha256:5d366ca3d63295cbbf9fc00a9cc850e5b489e257fa64fa89af7b668e2952385a,1
v52x_D_v53e_0944_citation_001,v52x_D_v53e_0944,D,v53e_0944,v53e_0944_span_001,django_django,django/django,pyproject.toml,15,15,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,sha256:4c397b183ceda98542976d7df7629db58000e9a826da353d119cde5fb71b3289,1
v52x_D_v53e_0945_citation_001,v52x_D_v53e_0945,D,v53e_0945,v53e_0945_span_001,django_django,django/django,pyproject.toml,29,29,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,sha256:7101f62aa2804415daede9b2f63cadbdcae511e2a528f84c60d539ff63f7f7a2,1
v52x_D_v53e_0946_citation_001,v52x_D_v53e_0946,D,v53e_0946,v53e_0946_span_001,django_django,django/django,pyproject.toml,45,45,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,sha256:a9034ad5544cbdfe2b49d25fa4820665457f8baa5c1a7b71e29c9530885cec55,1
v52x_D_v53e_0947_citation_001,v52x_D_v53e_0947,D,v53e_0947,v53e_0947_span_001,django_django,django/django,pyproject.toml,65,65,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,sha256:eb1cb09292d2748d603bfcf27942c51d87950b7c06e5e32464bf6e8667ae22c3,1
v52x_D_v53e_0948_citation_001,v52x_D_v53e_0948,D,v53e_0948,v53e_0948_span_001,django_django,django/django,tox.ini,32,32,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,sha256:36695608aa455edf8f84eabcacdc62e043d28d50d402f0bd9196d69a0fded796,1
v52x_D_v53e_0949_citation_001,v52x_D_v53e_0949,D,v53e_0949,v53e_0949_span_001,django_django,django/django,tox.ini,56,56,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,sha256:0402946945f361d118d8a2dfc13b309b2d461cb721ba5d889538166731c71a7f,1
v52x_D_v53e_0950_citation_001,v52x_D_v53e_0950,D,v53e_0950,v53e_0950_span_001,django_django,django/django,tox.ini,76,76,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,sha256:8e145f1bd34a326ae1fc983ce0d76e023ed63ef626416bab93bf2d63977c3aca,1
v52x_D_v53e_0951_citation_001,v52x_D_v53e_0951,D,v53e_0951,v53e_0951_span_001,fastapi_fastapi,fastapi/fastapi,README.md,1,1,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,1
v52x_D_v53e_0952_citation_001,v52x_D_v53e_0952,D,v53e_0952,v53e_0952_span_001,fastapi_fastapi,fastapi/fastapi,README.md,74,74,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:e1fce9a1da1bc39ed43242ea53afb5a48ba39eaf4d79015da805c40238626736,1
v52x_D_v53e_0953_citation_001,v52x_D_v53e_0953,D,v53e_0953,v53e_0953_span_001,fastapi_fastapi,fastapi/fastapi,README.md,206,206,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:b04532d5790468db6394b68e224f09fd49022111073b1aa30be6abc85f3e39d7,1
v52x_D_v53e_0954_citation_001,v52x_D_v53e_0954,D,v53e_0954,v53e_0954_span_001,fastapi_fastapi,fastapi/fastapi,README.md,309,309,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:868a2ffd430ad327cd69bb5281626ae4080973b6cf7ef83f80f8a6830710e9cc,1
v52x_D_v53e_0955_citation_001,v52x_D_v53e_0955,D,v53e_0955,v53e_0955_span_001,fastapi_fastapi,fastapi/fastapi,README.md,405,405,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:72f4ec977bcd668ebfbef62799e3a49d6585033eda9cde89c1751a8818533b9f,1
v52x_D_v53e_0956_citation_001,v52x_D_v53e_0956,D,v53e_0956,v53e_0956_span_001,fastapi_fastapi,fastapi/fastapi,README.md,516,516,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:4f66a86393795b78c7b09f1e5ca8d9944d64c46ec49658b437aad545fe84fd55,1
v52x_D_v53e_0957_citation_001,v52x_D_v53e_0957,D,v53e_0957,v53e_0957_span_001,fastapi_fastapi,fastapi/fastapi,pyproject.toml,37,37,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,sha256:f8d83539b07b08b2d852f8e4309af9ad14336dd04c6f4f527fc5ae117cb5c346,1
v52x_D_v53e_0958_citation_001,v52x_D_v53e_0958,D,v53e_0958,v53e_0958_span_001,fastapi_fastapi,fastapi/fastapi,pyproject.toml,110,110,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,sha256:1cb1fc7ef99f252c5bdc7abf3c5910976b04b54e1f3538cb4280ffbf4e2661d4,1
v52x_D_v53e_0959_citation_001,v52x_D_v53e_0959,D,v53e_0959,v53e_0959_span_001,fastapi_fastapi,fastapi/fastapi,pyproject.toml,180,180,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,sha256:a1e3c19747c45b2250dab96774213f795a127b6151ec2b041e40cb8599e9dbbb,1
v52x_D_v53e_0960_citation_001,v52x_D_v53e_0960,D,v53e_0960,v53e_0960_span_001,fastapi_fastapi,fastapi/fastapi,pyproject.toml,261,261,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,sha256:d289717a8de43265fa341045ad9ade942d2d936cb3fa66284da4ace424abce27,1
v52x_D_v53e_0961_citation_001,v52x_D_v53e_0961,D,v53e_0961,v53e_0961_span_001,pallets_click,pallets/click,README.md,1,1,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:3401a46d66f32aea9b19e5dd10525799827673bdadcc6e5b035164c4208fbce5,1
v52x_D_v53e_0962_citation_001,v52x_D_v53e_0962,D,v53e_0962,v53e_0962_span_001,pallets_click,pallets/click,README.md,8,8,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:4fe11cd096b76494a7643450ef53c6534c654d15503ebd77f28525bc731c66d2,1
v52x_D_v53e_0963_citation_001,v52x_D_v53e_0963,D,v53e_0963,v53e_0963_span_001,pallets_click,pallets/click,README.md,14,14,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:f5d4ebc8607f393917aecb1442f114ed5ac5aa97d49e2f3ba15d10e20c0e7ddb,1
v52x_D_v53e_0964_citation_001,v52x_D_v53e_0964,D,v53e_0964,v53e_0964_span_001,pallets_click,pallets/click,README.md,27,27,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:307a5edd4050fa70896ae5910a8997ac24f05075c2ee499c1b1b4f5f616dda06,1
v52x_D_v53e_0965_citation_001,v52x_D_v53e_0965,D,v53e_0965,v53e_0965_span_001,pallets_click,pallets/click,README.md,31,31,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:e83fcc0f2e1771193a62d061df933fed36646875065c060dc31b9f151a541319,1
v52x_D_v53e_0966_citation_001,v52x_D_v53e_0966,D,v53e_0966,v53e_0966_span_001,pallets_click,pallets/click,README.md,49,49,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:873c3bd8293217a8dbe7fa0bba87df01fdb5fdff1ef8a6df12fc5fadd45f1fe6,1
v52x_D_v53e_0967_citation_001,v52x_D_v53e_0967,D,v53e_0967,v53e_0967_span_001,pallets_click,pallets/click,README.md,58,58,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:b23baf2d15b18c29205c8f98a3d2ee9e89818d8fb2149990339f8fe4ccb48a71,1
v52x_D_v53e_0968_citation_001,v52x_D_v53e_0968,D,v53e_0968,v53e_0968_span_001,pallets_click,pallets/click,examples/aliases/pyproject.toml,2,2,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,sha256:b23e79132945bb9071340c2d5a6ccb4367c42ace2f004995dca61de1c84c8ba6,1
