source_span_id,query_id,parent_source_span_id,parent_query_id,repo_id,owner_repo,head_sha,path,line_start,line_end,evidence_text,evidence_text_sha256,source_file_sha256,local_relpath,source_snapshot_scope
v53e_0836_span_001,v53e_0836,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0837_span_001,v53e_0837,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0838_span_001,v53e_0838,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0839_span_001,v53e_0839,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0840_span_001,v53e_0840,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0841_span_001,v53e_0841,v53d_0001_span_001,v53d_0001,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,README.rst,5,5,Django is a high-level Python web framework that encourages rapid development,sha256:950114d96d9099549a9b000a828593e2034276e3a3b1a40758d70dfab819739f,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,source_canary/django__django/README.rst,canary
v53e_0842_span_001,v53e_0842,v53d_0002_span_001,v53d_0002,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,README.rst,22,22,"problems, and check out the reference (``docs/ref``) for gory details.",sha256:5e5558c978730e15f1f6e91da84dd21faa1b0f126611ca873d9e01aecfdf0efb,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,source_canary/django__django/README.rst,canary
v53e_0843_span_001,v53e_0843,v53d_0003_span_001,v53d_0003,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,README.rst,44,44,"``docs/internals/contributing/writing-code/unit-tests.txt``, published online at",sha256:5d366ca3d63295cbbf9fc00a9cc850e5b489e257fa64fa89af7b668e2952385a,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,source_canary/django__django/README.rst,canary
v53e_0844_span_001,v53e_0844,v53d_0004_span_001,v53d_0004,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,pyproject.toml,15,15,"{name = ""Django Software Foundation"", email = ""foundation@djangoproject.com""},",sha256:4c397b183ceda98542976d7df7629db58000e9a826da353d119cde5fb71b3289,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,source_canary/django__django/pyproject.toml,canary
v53e_0845_span_001,v53e_0845,v53d_0005_span_001,v53d_0005,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,pyproject.toml,29,29,"""Programming Language :: Python :: 3 :: Only"",",sha256:7101f62aa2804415daede9b2f63cadbdcae511e2a528f84c60d539ff63f7f7a2,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,source_canary/django__django/pyproject.toml,canary
v53e_0846_span_001,v53e_0846,v53d_0006_span_001,v53d_0006,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,pyproject.toml,45,45,"django-admin = ""django.core.management:execute_from_command_line""",sha256:a9034ad5544cbdfe2b49d25fa4820665457f8baa5c1a7b71e29c9530885cec55,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,source_canary/django__django/pyproject.toml,canary
v53e_0847_span_001,v53e_0847,v53d_0007_span_001,v53d_0007,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,pyproject.toml,65,65,"version = {attr = ""django.__version__""}",sha256:eb1cb09292d2748d603bfcf27942c51d87950b7c06e5e32464bf6e8667ae22c3,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,source_canary/django__django/pyproject.toml,canary
v53e_0848_span_001,v53e_0848,v53d_0008_span_001,v53d_0008,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,tox.ini,32,32,OBJC_DISABLE_INITIALIZE_FORK_SAFETY,sha256:36695608aa455edf8f84eabcacdc62e043d28d50d402f0bd9196d69a0fded796,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,source_canary/django__django/tox.ini,canary
v53e_0849_span_001,v53e_0849,v53d_0009_span_001,v53d_0009,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,tox.ini,56,56,[testenv:blacken-docs],sha256:0402946945f361d118d8a2dfc13b309b2d461cb721ba5d889538166731c71a7f,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,source_canary/django__django/tox.ini,canary
v53e_0850_span_001,v53e_0850,v53d_0010_span_001,v53d_0010,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,tox.ini,76,76,allowlist_externals =,sha256:8e145f1bd34a326ae1fc983ce0d76e023ed63ef626416bab93bf2d63977c3aca,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,source_canary/django__django/tox.ini,canary
v53e_0851_span_001,v53e_0851,v53d_0011_span_001,v53d_0011,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,1,1,"<p align=""center"">",sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0852_span_001,v53e_0852,v53d_0012_span_001,v53d_0012,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,74,74,"<a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img ",sha256:e1fce9a1da1bc39ed43242ea53afb5a48ba39eaf4d79015da805c40238626736,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0853_span_001,v53e_0853,v53d_0013_span_001,v53d_0013,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,206,206,Run the server with:,sha256:b04532d5790468db6394b68e224f09fd49022111073b1aa30be6abc85f3e39d7,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0854_span_001,v53e_0854,v53d_0014_span_001,v53d_0014,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,309,309,"def update_item(item_id: int, item: Item):",sha256:868a2ffd430ad327cd69bb5281626ae4080973b6cf7ef83f80f8a6830710e9cc,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0855_span_001,v53e_0855,v53d_0015_span_001,v53d_0015,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,405,405,"* Automatic client code generation systems, for many languages.",sha256:72f4ec977bcd668ebfbef62799e3a49d6585033eda9cde89c1751a8818533b9f,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0856_span_001,v53e_0856,v53d_0016_span_001,v53d_0016,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,516,516,* `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:4f66a86393795b78c7b09f1e5ca8d9944d64c46ec49658b437aad545fe84fd55,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0857_span_001,v53e_0857,v53d_0017_span_001,v53d_0017,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,pyproject.toml,37,37,"""Programming Language :: Python :: 3.11"",",sha256:f8d83539b07b08b2d852f8e4309af9ad14336dd04c6f4f527fc5ae117cb5c346,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,source_canary/fastapi__fastapi/pyproject.toml,canary
v53e_0858_span_001,v53e_0858,v53d_0018_span_001,v53d_0018,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,pyproject.toml,110,110,"""email-validator >=2.0.0"",",sha256:1cb1fc7ef99f252c5bdc7abf3c5910976b04b54e1f3538cb4280ffbf4e2661d4,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,source_canary/fastapi__fastapi/pyproject.toml,canary
v53e_0859_span_001,v53e_0859,v53d_0019_span_001,v53d_0019,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,pyproject.toml,180,180,"""pytest-sugar>=1.0.0"",",sha256:a1e3c19747c45b2250dab96774213f795a127b6151ec2b041e40cb8599e9dbbb,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,source_canary/fastapi__fastapi/pyproject.toml,canary
v53e_0860_span_001,v53e_0860,v53d_0020_span_001,v53d_0020,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,pyproject.toml,261,261,[tool.coverage.html],sha256:d289717a8de43265fa341045ad9ade942d2d936cb3fa66284da4ace424abce27,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,source_canary/fastapi__fastapi/pyproject.toml,canary
v53e_0861_span_001,v53e_0861,v53d_0021_span_001,v53d_0021,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,1,1,"<div align=""center""><img src=""https://raw.githubusercontent.com/pallets/click/refs/heads/stable/docs/_static/click-name.svg"" alt="""" height=""150""></div>",sha256:3401a46d66f32aea9b19e5dd10525799827673bdadcc6e5b035164c4208fbce5,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0862_span_001,v53e_0862,v53d_0022_span_001,v53d_0022,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,8,8,sensible defaults out of the box.,sha256:4fe11cd096b76494a7643450ef53c6534c654d15503ebd77f28525bc731c66d2,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0863_span_001,v53e_0863,v53d_0023_span_001,v53d_0023,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,14,14,Click in three points:,sha256:f5d4ebc8607f393917aecb1442f114ed5ac5aa97d49e2f3ba15d10e20c0e7ddb,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0864_span_001,v53e_0864,v53d_0024_span_001,v53d_0024,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,27,27,"@click.option(""--count"", default=1, help=""Number of greetings."")",sha256:307a5edd4050fa70896ae5910a8997ac24f05075c2ee499c1b1b4f5f616dda06,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0865_span_001,v53e_0865,v53d_0025_span_001,v53d_0025,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,31,31,for _ in range(count):,sha256:e83fcc0f2e1771193a62d061df933fed36646875065c060dc31b9f151a541319,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0866_span_001,v53e_0866,v53d_0026_span_001,v53d_0026,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,49,49,The Pallets organization develops and supports Click and other popular,sha256:873c3bd8293217a8dbe7fa0bba87df01fdb5fdff1ef8a6df12fc5fadd45f1fe6,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0867_span_001,v53e_0867,v53d_0027_span_001,v53d_0027,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,58,58,See our [detailed contributing documentation][contrib] for many ways to,sha256:b23baf2d15b18c29205c8f98a3d2ee9e89818d8fb2149990339f8fe4ccb48a71,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0868_span_001,v53e_0868,v53d_0028_span_001,v53d_0028,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,examples/aliases/pyproject.toml,2,2,"name = ""click-example-aliases""",sha256:b23e79132945bb9071340c2d5a6ccb4367c42ace2f004995dca61de1c84c8ba6,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,source_canary/pallets__click/examples/aliases/pyproject.toml,canary
v53e_0869_span_001,v53e_0869,v53d_0029_span_001,v53d_0029,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,examples/aliases/pyproject.toml,14,14,"requires = [""flit_core<4""]",sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,source_canary/pallets__click/examples/aliases/pyproject.toml,canary
v53e_0870_span_001,v53e_0870,v53d_0030_span_001,v53d_0030,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,examples/colors/pyproject.toml,4,4,"description = ""Click colors example""",sha256:6ccb4f3aeba0f28a9a385dc75c42e5ccb9f8df564043cf1235943dfbe03672c8,sha256:7d5aa5c4ba2c8223beead363223a54688a01093b4771ac50fd329e5bf1fa66c3,source_canary/pallets__click/examples/colors/pyproject.toml,canary
v53e_0871_span_001,v53e_0871,v53d_0031_span_001,v53d_0031,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,1,1,"<div align=""center""><img src=""https://raw.githubusercontent.com/pallets/flask/refs/heads/stable/docs/_static/flask-name.svg"" alt="""" height=""150""></div>",sha256:85e13b2aa23b16d110f05cb2dfc0f25ca85628c8ad686bb70429a288ad25d686,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0872_span_001,v53e_0872,v53d_0032_span_001,v53d_0032,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,9,9,application frameworks.,sha256:9e06bf8f6cf5e8c1b457acfc1973448e11d38d1257e0943c71704ab8b2e86ea0,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0873_span_001,v53e_0873,v53d_0033_span_001,v53d_0033,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,16,16,[WSGI]: https://wsgi.readthedocs.io/,sha256:4f84956f9da8095fcd911d0f24149c725e28103e462d1e78123b6cded3bfd408,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0874_span_001,v53e_0874,v53d_0034_span_001,v53d_0034,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,30,30,"return ""Hello, World!""",sha256:ea8d9805ef010317cd6f6b3360ea4c082757de12110182a2ba679ce4229c0b95,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0875_span_001,v53e_0875,v53d_0035_span_001,v53d_0035,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,45,45,[please donate today]: https://palletsprojects.com/donate,sha256:d17bc79fd5c9696ccd1af630c112dd07e31f57f944088c48549c1bd6c45183ef,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0876_span_001,v53e_0876,v53d_0036_span_001,v53d_0036,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/celery/pyproject.toml,2,2,"name = ""flask-example-celery""",sha256:2ad6c461d96e1c26d63498318e5179c0b63c9d0c90720862339d144f32cd9fcd,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,source_canary/pallets__flask/examples/celery/pyproject.toml,canary
v53e_0877_span_001,v53e_0877,v53d_0037_span_001,v53d_0037,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/celery/pyproject.toml,10,10,"requires = [""flit_core<4""]",sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,source_canary/pallets__flask/examples/celery/pyproject.toml,canary
v53e_0878_span_001,v53e_0878,v53d_0038_span_001,v53d_0038,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/javascript/pyproject.toml,5,5,"readme = ""README.rst""",sha256:dcce59c47515e67f685c8326fd4c48bba7428dade47d095d3ab31fcefeea7354,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,source_canary/pallets__flask/examples/javascript/pyproject.toml,canary
v53e_0879_span_001,v53e_0879,v53d_0039_span_001,v53d_0039,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/javascript/pyproject.toml,12,12,"Documentation = ""https://flask.palletsprojects.com/patterns/javascript/""",sha256:99d6b624e046735da41c6322f4b3c344d57fc3b92ab9ade04ebb621ec1db0cb6,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,source_canary/pallets__flask/examples/javascript/pyproject.toml,canary
v53e_0880_span_001,v53e_0880,v53d_0040_span_001,v53d_0040,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/javascript/pyproject.toml,22,22,"name = ""js_example""",sha256:3c8419a55c22a7cde4e2c92614b84ef056adee192060b89e1593c8b3b72d2c98,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,source_canary/pallets__flask/examples/javascript/pyproject.toml,canary
v53e_0881_span_001,v53e_0881,v53d_0041_span_001,v53d_0041,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,README.md,3,3,[![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:8eed1f967a514f14e8c3038298360dbb8e9de0b779b6c6720d1e380afc83a3e8,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,source_canary/psf__requests/README.md,canary
v53e_0882_span_001,v53e_0882,v53d_0042_span_001,v53d_0042,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,README.md,23,23,"{'authenticated': True, ...}",sha256:51ddebde64a256afc964fa6ab6d344a23f2df93534d81a856b323b2a8750b84b,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,source_canary/psf__requests/README.md,canary
v53e_0883_span_001,v53e_0883,v53d_0043_span_001,v53d_0043,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,README.md,46,46,- Sessions with Cookie Persistence,sha256:ac0de48db84b5c46906337dad2040e0f99b7ef524f3d466807643e3fe18c4a73,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,source_canary/psf__requests/README.md,canary
v53e_0884_span_001,v53e_0884,v53d_0044_span_001,v53d_0044,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,README.md,60,60,"When cloning the Requests repository, you may need to add the `-c",sha256:5c1e8a10267761beb8ef11111ffe6716eb6587b76ad3fbaed303b0841e556e8c,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,source_canary/psf__requests/README.md,canary
v53e_0885_span_001,v53e_0885,v53d_0045_span_001,v53d_0045,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,9,9,"license = {text = ""Apache-2.0""}",sha256:5cc9a6121bba3dc8672d5e9d7fad5fee4d9ce91e890a5d15a22e525b7806f379,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0886_span_001,v53e_0886,v53d_0046_span_001,v53d_0046,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,29,29,"""Intended Audience :: Developers"",",sha256:7514534222c5e3627e2b9944d4175a7df3306e45ad15d63c1e6ed5f8eda0bb27,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0887_span_001,v53e_0887,v53d_0047_span_001,v53d_0047,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,40,40,"""Programming Language :: Python :: 3.15"",",sha256:2f4799be0ada72b4f889d90583c1481e2c21095705471f6e4dfcf785325d3acc,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0888_span_001,v53e_0888,v53d_0048_span_001,v53d_0048,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,56,56,"use_chardet_on_py3 = [""chardet>=3.0.2,<8""]",sha256:4e8859b2a30f75184e02f807705168b80469068143231c5c21c45a73df2bbec3,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0889_span_001,v53e_0889,v53d_0049_span_001,v53d_0049,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,88,88,"src = [""src/requests"", ""tests""]",sha256:1c52cea5f0af8e15cae15320b735b9ea684d6aae6d5c89437da0edf2b25e22c3,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
